code_insee;val_ind;conc_pm10;conc_pm25;conc_no2;conc_so2;conc_o3;poll_resp;date_run;date_ech
37231;4;18.9;10.7;16.5;0.4;147;o3;15/06/2023;15/06/2023
36189;4;14.7;8.9;16.3;0.1;139.4;o3;15/06/2023;15/06/2023
36200;4;14.4;8.9;16.8;0.1;145.5;o3;15/06/2023;15/06/2023
18010;4;13.8;8.6;15.5;0.1;139.8;o3;15/06/2023;15/06/2023
36186;4;14.7;8.8;16.3;0.1;148.5;o3;15/06/2023;15/06/2023
36236;4;14.7;8.8;17.4;0.1;147.7;o3;15/06/2023;15/06/2023
36221;4;14.8;8.8;17.6;0.1;146;o3;15/06/2023;15/06/2023
18192;4;13.4;8.5;15.5;0.1;139.5;o3;15/06/2023;15/06/2023
28323;4;22.8;12.5;19.2;0.5;174.5;o3;15/06/2023;15/06/2023
37118;4;18;10.5;16;0.3;147.5;o3;15/06/2023;15/06/2023
36063;4;18.4;10.3;21.9;0.2;152.4;o3;15/06/2023;15/06/2023
37108;4;17.2;10.1;19.4;0.2;146.5;o3;15/06/2023;15/06/2023
36228;4;16.8;9.5;15.7;0.1;156.4;o3;15/06/2023;15/06/2023
37033;4;16;9.6;16.3;0.2;141.8;o3;15/06/2023;15/06/2023
41245;4;16.4;9.5;20.1;0.2;153.3;o3;15/06/2023;15/06/2023
37261;4;19.5;11.5;39.2;0.7;151.1;o3;15/06/2023;15/06/2023
45115;4;17;7.9;20.4;0.8;143.8;o3;15/06/2023;15/06/2023
28335;4;21.9;12.1;17.3;0.3;168;o3;15/06/2023;15/06/2023
18015;4;15.1;8.8;17.9;0.2;160.3;o3;15/06/2023;15/06/2023
45306;4;17.2;8.4;20.2;0.8;153.9;o3;15/06/2023;15/06/2023
28305;4;20.6;11.4;19;0.4;177.5;o3;15/06/2023;15/06/2023
41219;4;17.2;9.8;17.5;0.2;154.2;o3;15/06/2023;15/06/2023
18017;4;14.9;8.7;15;0.1;145;o3;15/06/2023;15/06/2023
18242;4;14.7;8.6;15.5;0.1;145.3;o3;15/06/2023;15/06/2023
28027;4;18.4;10.7;16.8;0.2;168.4;o3;15/06/2023;15/06/2023
45006;4;19.3;10.9;26.4;0.5;168.8;o3;15/06/2023;15/06/2023
37167;4;18.6;10.5;17.7;0.3;146.8;o3;15/06/2023;15/06/2023
41180;4;16.4;9.8;17;0.2;147.3;o3;15/06/2023;15/06/2023
36017;4;15.1;9;16.4;0.1;148.6;o3;15/06/2023;15/06/2023
18035;4;15.8;9.1;15.7;0.1;146.2;o3;15/06/2023;15/06/2023
37087;4;15.9;9.8;16.6;0.3;145.4;o3;15/06/2023;15/06/2023
37226;4;17.3;10.2;20.9;0.2;144.3;o3;15/06/2023;15/06/2023
18290;4;17.5;10.8;16.5;0.1;157.1;o3;15/06/2023;15/06/2023
28414;4;21.2;11.7;17.1;0.3;170.5;o3;15/06/2023;15/06/2023
28322;4;23.5;12.9;22.7;0.3;176.8;o3;15/06/2023;15/06/2023
28051;4;20.6;11.4;19.1;0.4;176.2;o3;15/06/2023;15/06/2023
37196;4;16.5;9.9;16.5;0.3;144.2;o3;15/06/2023;15/06/2023
37095;4;18.2;10.7;25.2;0.2;145.5;o3;15/06/2023;15/06/2023
37282;4;16;9.7;17.1;0.2;142;o3;15/06/2023;15/06/2023
18281;4;17.3;10.7;19.1;0.1;152.4;o3;15/06/2023;15/06/2023
37104;4;18.4;10.9;26.5;0.3;150.1;o3;15/06/2023;15/06/2023
36112;4;17.3;9.9;16.7;0.1;149.8;o3;15/06/2023;15/06/2023
18048;4;14.6;8.6;16.4;0.1;144.9;o3;15/06/2023;15/06/2023
18150;4;17;10.5;21.9;0.2;151;o3;15/06/2023;15/06/2023
37008;4;17.2;10.4;21.3;0.3;147.5;o3;15/06/2023;15/06/2023
36029;4;17.1;9.6;15.7;0.1;156.1;o3;15/06/2023;15/06/2023
41022;4;17.6;10.2;16.9;0.2;150;o3;15/06/2023;15/06/2023
28282;4;20.8;11.5;16.8;0.3;169.4;o3;15/06/2023;15/06/2023
28034;4;22.2;12.3;19.7;0.5;172.2;o3;15/06/2023;15/06/2023
28408;4;22.7;12.5;22.8;0.7;189.5;o3;15/06/2023;15/06/2023
36056;4;15.2;9.1;15.6;0.1;140.2;o3;15/06/2023;15/06/2023
37061;4;16.3;9.5;15.6;0.1;141.2;o3;15/06/2023;15/06/2023
37001;4;17.3;10;18.8;0.2;143.5;o3;15/06/2023;15/06/2023
36194;4;15;9.1;16;0.2;154.9;o3;15/06/2023;15/06/2023
36053;4;14.7;9;15;0.1;148.9;o3;15/06/2023;15/06/2023
36219;4;15.6;9.3;16.9;0.1;147.3;o3;15/06/2023;15/06/2023
37257;4;16.6;10;20.7;0.3;146.9;o3;15/06/2023;15/06/2023
41074;4;16.6;9.8;15.5;0.1;156.8;o3;15/06/2023;15/06/2023
28240;4;22;12.2;17.3;0.2;167.9;o3;15/06/2023;15/06/2023
28261;4;20.1;11.3;17.9;0.2;169.7;o3;15/06/2023;15/06/2023
28107;4;21.8;12.1;20.9;0.5;177.3;o3;15/06/2023;15/06/2023
28264;4;21.6;11.9;16.9;0.2;167.1;o3;15/06/2023;15/06/2023
45185;4;17.7;8.9;19.4;0.5;170.3;o3;15/06/2023;15/06/2023
41095;4;17.2;10.1;18;0.2;149.1;o3;15/06/2023;15/06/2023
41154;4;17.1;10;18.3;0.2;150.9;o3;15/06/2023;15/06/2023
37274;4;18.1;10.4;16;0.3;147.2;o3;15/06/2023;15/06/2023
37013;4;18.5;10.6;16.7;0.3;145.8;o3;15/06/2023;15/06/2023
37055;4;18;10.8;17.2;0.4;146.2;o3;15/06/2023;15/06/2023
18205;4;16.4;9.7;21.9;0.2;148.4;o3;15/06/2023;15/06/2023
18090;4;15.7;8.9;16;0.2;142.7;o3;15/06/2023;15/06/2023
36034;4;16.5;9.8;17;0.1;161.4;o3;15/06/2023;15/06/2023
45245;4;15.3;8.3;19.2;0.4;163.8;o3;15/06/2023;15/06/2023
45085;4;16.1;8.2;18.9;0.5;157.9;o3;15/06/2023;15/06/2023
18047;4;15.9;8.9;16.4;0.2;148.1;o3;15/06/2023;15/06/2023
36121;4;16;9.4;16.1;0.1;151.1;o3;15/06/2023;15/06/2023
18206;4;16.5;9.9;17;0.1;150;o3;15/06/2023;15/06/2023
18051;4;15.6;8.6;16.3;0.2;144.8;o3;15/06/2023;15/06/2023
36099;4;13.9;8.6;16.2;0.1;137.9;o3;15/06/2023;15/06/2023
36070;4;13.6;8.5;15.9;0.1;140.9;o3;15/06/2023;15/06/2023
36066;4;15.1;9.2;16.5;0.1;150.4;o3;15/06/2023;15/06/2023
36231;4;16.7;9.8;17.7;0.1;151.5;o3;15/06/2023;15/06/2023
18067;4;15.5;9;16.6;0.2;164.8;o3;15/06/2023;15/06/2023
41009;4;16.9;9.7;18.4;0.2;147.9;o3;15/06/2023;15/06/2023
36119;4;15.8;9.4;17.4;0.1;149.9;o3;15/06/2023;15/06/2023
36193;4;14.8;9.1;15.1;0.1;154.7;o3;15/06/2023;15/06/2023
41195;4;16.1;9.6;14.9;0.1;151.3;o3;15/06/2023;15/06/2023
41098;4;17.7;10.3;17.7;0.2;145.7;o3;15/06/2023;15/06/2023
45182;4;17.4;10.1;18.4;0.2;165.3;o3;15/06/2023;15/06/2023
18079;4;15.5;8.5;17;0.2;141.6;o3;15/06/2023;15/06/2023
45004;4;18.3;9.1;22;0.7;162.1;o3;15/06/2023;15/06/2023
36164;4;14.4;8.8;17.1;0.1;142.1;o3;15/06/2023;15/06/2023
45188;4;20.2;10.7;20.2;0.5;178.8;o3;15/06/2023;15/06/2023
18276;4;14.6;8.8;14.7;0.1;144.7;o3;15/06/2023;15/06/2023
37177;4;15.2;9;16.6;0.2;144.7;o3;15/06/2023;15/06/2023
37097;4;16.7;9.8;19.2;0.3;147.5;o3;15/06/2023;15/06/2023
45202;4;17.5;9.8;20.6;0.3;158.5;o3;15/06/2023;15/06/2023
45049;4;17.5;9.4;18.7;0.4;181.5;o3;15/06/2023;15/06/2023
41238;4;18.5;10.7;17.7;0.2;145.7;o3;15/06/2023;15/06/2023
45309;4;17.2;9.6;16.9;0.2;166.3;o3;15/06/2023;15/06/2023
45082;4;18.3;10;22.9;0.4;179.8;o3;15/06/2023;15/06/2023
41127;4;16.7;10;15.8;0.1;158.3;o3;15/06/2023;15/06/2023
41161;4;17.3;10.4;18.8;0.2;165.4;o3;15/06/2023;15/06/2023
41271;4;16.4;9.7;14.8;0.1;154.8;o3;15/06/2023;15/06/2023
28393;4;22.4;12.4;19.5;0.5;174.5;o3;15/06/2023;15/06/2023
37155;4;17;9.9;16.6;0.2;145.8;o3;15/06/2023;15/06/2023
37171;4;17.3;10.2;19.6;0.2;144.3;o3;15/06/2023;15/06/2023
41279;4;17.4;10.2;15.3;0.3;147.1;o3;15/06/2023;15/06/2023
37245;4;18.7;10.5;18.7;0.3;147.6;o3;15/06/2023;15/06/2023
18052;4;14.3;8.8;16.2;0.1;144.8;o3;15/06/2023;15/06/2023
18252;4;12.7;8.2;15.9;0.1;138.5;o3;15/06/2023;15/06/2023
18143;4;14.5;8.4;15.5;0.1;141.6;o3;15/06/2023;15/06/2023
45164;4;17.3;9.5;19.8;0.4;172.9;o3;15/06/2023;15/06/2023
41296;4;17.3;9.8;18.3;0.2;165.5;o3;15/06/2023;15/06/2023
28362;4;21.6;12;17.1;0.2;166.7;o3;15/06/2023;15/06/2023
41044;4;16.6;10.3;16.9;0.1;153.7;o3;15/06/2023;15/06/2023
18083;4;12.8;8.2;16;0.1;139.2;o3;15/06/2023;15/06/2023
36179;4;16.1;9.3;17.2;0.1;152.4;o3;15/06/2023;15/06/2023
37277;4;15.5;9.2;15.5;0.2;144.4;o3;15/06/2023;15/06/2023
28385;4;21.4;11.9;17.1;0.3;169.6;o3;15/06/2023;15/06/2023
37018;4;18.4;10.7;27.8;0.4;149.5;o3;15/06/2023;15/06/2023
37057;4;17.4;10;18.7;0.2;144.4;o3;15/06/2023;15/06/2023
45148;4;18.2;8.8;20;0.6;156;o3;15/06/2023;15/06/2023
45327;4;19.6;10.4;20.7;0.5;176.2;o3;15/06/2023;15/06/2023
36123;4;14.4;9;15.2;0.1;152.1;o3;15/06/2023;15/06/2023
37058;4;18.2;10.6;16.6;0.3;147.5;o3;15/06/2023;15/06/2023
41109;4;17.6;10.2;19.8;0.2;147.3;o3;15/06/2023;15/06/2023
37010;4;18.3;10.6;22.3;0.2;144.3;o3;15/06/2023;15/06/2023
41234;4;17.9;10.5;23.3;0.2;146.8;o3;15/06/2023;15/06/2023
41209;4;16.8;9.9;18.5;0.2;147.1;o3;15/06/2023;15/06/2023
18284;4;15.8;8.5;17.2;0.2;149.3;o3;15/06/2023;15/06/2023
45017;4;18.6;9.4;18.8;0.5;180.1;o3;15/06/2023;15/06/2023
37221;4;15.8;9.3;16.1;0.2;145.6;o3;15/06/2023;15/06/2023
37030;4;16.9;10;18.2;0.2;145;o3;15/06/2023;15/06/2023
41145;4;16.4;9.9;17.3;0.1;149.2;o3;15/06/2023;15/06/2023
36007;4;16.2;9.3;15.6;0.1;154.7;o3;15/06/2023;15/06/2023
37266;4;18.3;10.8;26.4;0.3;150.3;o3;15/06/2023;15/06/2023
45317;4;16.9;9.6;20.3;0.3;159.9;o3;15/06/2023;15/06/2023
45234;4;21.2;11.8;34.8;0.7;166.9;o3;15/06/2023;15/06/2023
45340;4;16.6;9.1;17.4;0.3;174.1;o3;15/06/2023;15/06/2023
18227;4;15.3;9;17.1;0.2;161.7;o3;15/06/2023;15/06/2023
45292;4;16.1;8;19;0.6;155.8;o3;15/06/2023;15/06/2023
28023;4;22.3;12.4;21.7;0.6;174.7;o3;15/06/2023;15/06/2023
37068;4;17.8;10.2;15.8;0.3;146.6;o3;15/06/2023;15/06/2023
18103;4;15.6;9.2;17.5;0.1;148.6;o3;15/06/2023;15/06/2023
37252;4;16.4;9.7;16.9;0.2;145.4;o3;15/06/2023;15/06/2023
37276;4;17.7;10.3;22.3;0.2;144.5;o3;15/06/2023;15/06/2023
28398;4;19;10.9;18.5;0.2;171.6;o3;15/06/2023;15/06/2023
18025;4;14.6;8.3;15.7;0.2;140.3;o3;15/06/2023;15/06/2023
37112;4;18.4;11;14.2;0.4;145.6;o3;15/06/2023;15/06/2023
28280;4;21.1;12;17.3;0.3;165.2;o3;15/06/2023;15/06/2023
28233;4;20.1;11.3;18.6;0.3;175.2;o3;15/06/2023;15/06/2023
36062;4;14;8.7;15.9;0.1;140.7;o3;15/06/2023;15/06/2023
41200;4;17.4;10.2;19.7;0.2;146.2;o3;15/06/2023;15/06/2023
28001;4;22.6;12.3;23.2;0.7;169.6;o3;15/06/2023;15/06/2023
41010;4;17.1;10.1;19;0.2;146.6;o3;15/06/2023;15/06/2023
36088;4;15.8;9.2;17.2;0.1;153;o3;15/06/2023;15/06/2023
36096;4;15.4;9.3;15.8;0.1;150.9;o3;15/06/2023;15/06/2023
37122;4;19.1;11.2;33.3;0.5;151.1;o3;15/06/2023;15/06/2023
18018;4;16;9.2;17.8;0.2;147.5;o3;15/06/2023;15/06/2023
28304;4;21.5;11.8;19.9;0.5;177.1;o3;15/06/2023;15/06/2023
37064;4;16.2;9.6;16.5;0.2;142.1;o3;15/06/2023;15/06/2023
37066;4;16.7;9.8;17.9;0.3;145.9;o3;15/06/2023;15/06/2023
36006;4;14.1;8.9;16.9;0.1;145.8;o3;15/06/2023;15/06/2023
36018;4;16.2;9.5;18.4;0.1;149.5;o3;15/06/2023;15/06/2023
37128;4;18.1;10.6;17.3;0.3;145.6;o3;15/06/2023;15/06/2023
37192;4;16.2;9.7;19.2;0.3;147.7;o3;15/06/2023;15/06/2023
28294;4;22.9;12.5;23.5;0.7;192.1;o3;15/06/2023;15/06/2023
18141;4;16.5;9.8;19.6;0.1;147.1;o3;15/06/2023;15/06/2023
36149;4;15;8.9;16.2;0.2;154.9;o3;15/06/2023;15/06/2023
36055;4;15.6;9.2;16;0.2;154.4;o3;15/06/2023;15/06/2023
18012;4;14.7;8.3;16.8;0.1;140.8;o3;15/06/2023;15/06/2023
37250;4;17.5;10.3;22.8;0.3;149.1;o3;15/06/2023;15/06/2023
28161;4;19.6;11.1;18;0.2;169;o3;15/06/2023;15/06/2023
28419;4;20.9;11.6;20;0.4;177.7;o3;15/06/2023;15/06/2023
41199;4;17.9;10.4;18.3;0.2;145.2;o3;15/06/2023;15/06/2023
18102;4;14.4;8.6;15.2;0.1;145.1;o3;15/06/2023;15/06/2023
18120;4;14.5;8.3;16.3;0.1;140.2;o3;15/06/2023;15/06/2023
18068;4;14.4;8.8;14.2;0.1;145.1;o3;15/06/2023;15/06/2023
18011;4;15;8.8;17.6;0.3;165.7;o3;15/06/2023;15/06/2023
41269;4;17.5;10.2;19.9;0.2;146.4;o3;15/06/2023;15/06/2023
18089;4;13.6;8.5;17.6;0.1;143.6;o3;15/06/2023;15/06/2023
36038;4;13.8;8.5;17.1;0.1;145.2;o3;15/06/2023;15/06/2023
28134;4;23.6;13;29.4;0.7;172.9;o3;15/06/2023;15/06/2023
37034;4;15.7;9.7;16.6;0.3;145.2;o3;15/06/2023;15/06/2023
37125;4;17.1;10.1;16.8;0.3;146.3;o3;15/06/2023;15/06/2023
18027;4;16;9.3;18.1;0.2;147.5;o3;15/06/2023;15/06/2023
36163;4;14.1;8.7;16.2;0.1;141.6;o3;15/06/2023;15/06/2023
36110;4;15;9.1;16.2;0.1;143.3;o3;15/06/2023;15/06/2023
37153;4;17.4;10.2;22.5;0.2;145.7;o3;15/06/2023;15/06/2023
18170;4;15.4;8.5;17.5;0.2;155.8;o3;15/06/2023;15/06/2023
28022;4;21.9;12.2;19.5;0.5;171.7;o3;15/06/2023;15/06/2023
41262;4;16.8;10.2;17.4;0.2;153.2;o3;15/06/2023;15/06/2023
18193;4;14.7;8.9;16.1;0.1;139.2;o3;15/06/2023;15/06/2023
36060;4;14.5;8.9;16.4;0.1;140;o3;15/06/2023;15/06/2023
37006;4;17;10.1;21;0.3;147.2;o3;15/06/2023;15/06/2023
18279;4;17.8;11;25.8;0.3;154.6;o3;15/06/2023;15/06/2023
45272;4;19.9;11.1;30.3;0.5;168.7;o3;15/06/2023;15/06/2023
18022;4;15.6;8.4;17.5;0.2;155.2;o3;15/06/2023;15/06/2023
41140;4;16.1;9.8;15;0.1;156.1;o3;15/06/2023;15/06/2023
41078;4;17.2;10.1;17.7;0.2;146.2;o3;15/06/2023;15/06/2023
28237;4;20.8;11.7;16.8;0.2;165;o3;15/06/2023;15/06/2023
36100;4;14.7;8.8;17.8;0.1;144.5;o3;15/06/2023;15/06/2023
36135;4;16.8;9.5;15.6;0.1;153.3;o3;15/06/2023;15/06/2023
18056;4;14.6;8.5;16.1;0.1;143.4;o3;15/06/2023;15/06/2023
36016;4;15.6;9.2;15.3;0.1;148.9;o3;15/06/2023;15/06/2023
36204;4;15.2;9.2;15.2;0.1;151.3;o3;15/06/2023;15/06/2023
41068;4;15.8;9.5;14.7;0.1;152.6;o3;15/06/2023;15/06/2023
41152;4;16.6;9.8;15.1;0.1;156.4;o3;15/06/2023;15/06/2023
18147;4;16.1;9.5;16.3;0.2;158;o3;15/06/2023;15/06/2023
28302;4;22;12.2;17.7;0.3;170.8;o3;15/06/2023;15/06/2023
28232;4;22.4;12.3;17;0.2;170.3;o3;15/06/2023;15/06/2023
28246;4;21;11.6;19.6;0.4;178.4;o3;15/06/2023;15/06/2023
45275;4;16.8;8.1;19.7;0.7;152.6;o3;15/06/2023;15/06/2023
28176;4;20.8;11.5;19.5;0.4;178.5;o3;15/06/2023;15/06/2023
18261;4;14.5;8.8;14.1;0.1;144.9;o3;15/06/2023;15/06/2023
18224;4;14.2;8.2;16.7;0.2;140.6;o3;15/06/2023;15/06/2023
41097;4;16.7;10.1;17;0.1;152.6;o3;15/06/2023;15/06/2023
18213;4;16.8;9.7;21.8;0.3;148.6;o3;15/06/2023;15/06/2023
45303;4;18.9;9.3;17.7;0.5;167.6;o3;15/06/2023;15/06/2023
36001;4;14.5;8.9;16.7;0.1;138.5;o3;15/06/2023;15/06/2023
45186;4;18.9;9.4;18.1;0.5;174.9;o3;15/06/2023;15/06/2023
41241;4;16.3;10.1;15.3;0.1;158.3;o3;15/06/2023;15/06/2023
18041;4;13.4;8.5;17.3;0.1;143.4;o3;15/06/2023;15/06/2023
18112;4;14.8;8.9;15.7;0.1;140.8;o3;15/06/2023;15/06/2023
41194;4;16.5;10.2;17.3;0.1;153.2;o3;15/06/2023;15/06/2023
37228;4;18.9;11;15.1;0.4;147.9;o3;15/06/2023;15/06/2023
28037;4;23.2;12.7;21.5;0.4;173.2;o3;15/06/2023;15/06/2023
18238;4;13.4;8.4;17.6;0.1;142.2;o3;15/06/2023;15/06/2023
41275;4;17.5;10.2;17.8;0.2;148.7;o3;15/06/2023;15/06/2023
28196;4;20.9;11.6;18.7;0.3;173.3;o3;15/06/2023;15/06/2023
36013;4;16.8;9.5;14.9;0.1;153.5;o3;15/06/2023;15/06/2023
41072;4;17.6;10.3;19.8;0.2;146.3;o3;15/06/2023;15/06/2023
41086;4;16.1;9.8;15.4;0.1;153.4;o3;15/06/2023;15/06/2023
37085;4;16.6;10;20.3;0.3;148.4;o3;15/06/2023;15/06/2023
18156;4;15.6;8.7;15.6;0.1;142.3;o3;15/06/2023;15/06/2023
28373;4;22.6;12.5;18.2;0.3;173.7;o3;15/06/2023;15/06/2023
45062;4;19;10.3;22.2;0.4;166.9;o3;15/06/2023;15/06/2023
37091;4;16.1;9.8;17.5;0.2;144.7;o3;15/06/2023;15/06/2023
36045;4;15.7;9.2;15.6;0.2;154.7;o3;15/06/2023;15/06/2023
37173;4;15.7;9.1;15.4;0.2;144;o3;15/06/2023;15/06/2023
18106;4;14.7;8.6;16.1;0.1;145.2;o3;15/06/2023;15/06/2023
18165;4;17.2;10.5;15.8;0.2;156.5;o3;15/06/2023;15/06/2023
37072;4;18.5;10.5;17.7;0.3;147.4;o3;15/06/2023;15/06/2023
37113;4;17.1;9.9;17.5;0.2;142.7;o3;15/06/2023;15/06/2023
37247;4;17.3;10.1;19.7;0.2;143.9;o3;15/06/2023;15/06/2023
37180;4;16.9;10.2;17.7;0.2;145.3;o3;15/06/2023;15/06/2023
41134;4;16.6;9.9;20.1;0.2;149.8;o3;15/06/2023;15/06/2023
37159;4;17.2;10.3;23.3;0.3;148.7;o3;15/06/2023;15/06/2023
45171;4;16.5;9.4;16.9;0.3;170.3;o3;15/06/2023;15/06/2023
41106;4;17.4;9.9;18.6;0.2;165.6;o3;15/06/2023;15/06/2023
28365;4;21.2;11.8;19.5;0.3;175.2;o3;15/06/2023;15/06/2023
45113;4;17.2;8.1;20;0.8;147.4;o3;15/06/2023;15/06/2023
41026;4;17.5;10.1;17.8;0.2;151.7;o3;15/06/2023;15/06/2023
28353;4;20.1;11.2;18.6;0.4;175.7;o3;15/06/2023;15/06/2023
37059;4;18.3;10.4;18.7;0.3;147.4;o3;15/06/2023;15/06/2023
18098;4;14.6;8.2;16.7;0.2;140.5;o3;15/06/2023;15/06/2023
18275;4;14.7;8.6;16.4;0.1;145.7;o3;15/06/2023;15/06/2023
41176;4;16.9;10.2;18.7;0.2;165.3;o3;15/06/2023;15/06/2023
41250;4;17.3;10.2;15.5;0.2;146;o3;15/06/2023;15/06/2023
18002;4;13.4;8.5;17;0.1;143.7;o3;15/06/2023;15/06/2023
18250;4;14;8.6;15.6;0.1;143.2;o3;15/06/2023;15/06/2023
41258;4;15.5;9.4;17.5;0.2;147;o3;15/06/2023;15/06/2023
36031;4;15.7;9.3;15.9;0.1;154.9;o3;15/06/2023;15/06/2023
28120;4;23.1;12.7;19.4;0.5;175.2;o3;15/06/2023;15/06/2023
28124;4;23.2;12.7;22.7;0.5;171.8;o3;15/06/2023;15/06/2023
37130;4;17.4;10;18.7;0.2;143.4;o3;15/06/2023;15/06/2023
28072;4;20.3;11.6;16.8;0.3;164.8;o3;15/06/2023;15/06/2023
37234;4;16.8;9.9;17.5;0.3;146;o3;15/06/2023;15/06/2023
45016;4;15.3;8.5;18.5;0.3;170.1;o3;15/06/2023;15/06/2023
37251;4;18.7;10.6;17.5;0.3;147.7;o3;15/06/2023;15/06/2023
36139;4;16;9.4;16.1;0.1;152.4;o3;15/06/2023;15/06/2023
36106;4;13.7;8.6;15.7;0.1;146.9;o3;15/06/2023;15/06/2023
41041;4;17.3;10.1;16.9;0.2;148.7;o3;15/06/2023;15/06/2023
18036;4;16.3;9.9;20.8;0.1;147.5;o3;15/06/2023;15/06/2023
18064;4;15.1;9;17.9;0.1;146;o3;15/06/2023;15/06/2023
36165;4;15.8;9.5;17.8;0.1;150.3;o3;15/06/2023;15/06/2023
18234;4;12.8;8.2;15.4;0.1;137.9;o3;15/06/2023;15/06/2023
18237;4;16.2;9.5;17.7;0.1;145;o3;15/06/2023;15/06/2023
18076;4;13.8;8.6;16.5;0.1;143.7;o3;15/06/2023;15/06/2023
37067;4;17.9;10.6;17.7;0.3;146.2;o3;15/06/2023;15/06/2023
37144;4;17.7;10.3;16.6;0.3;145.2;o3;15/06/2023;15/06/2023
18124;4;15.8;9.2;17.4;0.1;145.3;o3;15/06/2023;15/06/2023
45146;4;18;10.2;19.7;0.4;169.9;o3;15/06/2023;15/06/2023
41231;4;16.8;10.3;17.7;0.2;163.9;o3;15/06/2023;15/06/2023
41129;4;17.2;10.1;18.6;0.2;152.5;o3;15/06/2023;15/06/2023
18163;4;15.7;8.6;16.6;0.2;140.9;o3;15/06/2023;15/06/2023
28130;4;22.3;12.3;18.1;0.3;172.3;o3;15/06/2023;15/06/2023
45034;4;18.6;10.1;21.2;0.4;165.9;o3;15/06/2023;15/06/2023
37028;4;15.9;9.5;15.7;0.2;141.2;o3;15/06/2023;15/06/2023
36176;4;15.3;9.2;15.9;0.1;149;o3;15/06/2023;15/06/2023
36142;4;16.9;9.7;17.9;0.1;152.8;o3;15/06/2023;15/06/2023
37136;4;17.3;10;18.7;0.3;147;o3;15/06/2023;15/06/2023
36220;4;14.2;8.9;16.2;0.1;146.8;o3;15/06/2023;15/06/2023
37181;4;16.7;9.8;16.9;0.2;142.6;o3;15/06/2023;15/06/2023
36084;4;15.6;9.2;15.7;0.1;143.8;o3;15/06/2023;15/06/2023
36010;4;15.7;9.4;15.8;0.1;151;o3;15/06/2023;15/06/2023
41012;4;18;10.4;16.3;0.2;146;o3;15/06/2023;15/06/2023
45300;4;17.8;9.9;21.6;0.3;163.2;o3;15/06/2023;15/06/2023
41159;4;16.5;10;15.8;0.2;159.6;o3;15/06/2023;15/06/2023
45324;4;17.2;9.5;19;0.4;168.7;o3;15/06/2023;15/06/2023
45329;4;16.2;7.8;19.9;0.7;148.5;o3;15/06/2023;15/06/2023
28156;4;22.1;12.3;17.3;0.2;169.5;o3;15/06/2023;15/06/2023
28136;4;22.5;12.4;20.6;0.5;171.6;o3;15/06/2023;15/06/2023
45060;4;15.9;8.4;18.5;0.4;167;o3;15/06/2023;15/06/2023
41294;4;17.6;10.3;19.3;0.2;145.6;o3;15/06/2023;15/06/2023
37101;4;17.4;10.1;15.5;0.3;146.9;o3;15/06/2023;15/06/2023
18268;4;14.6;8.8;15.8;0.1;144.9;o3;15/06/2023;15/06/2023
18184;4;14.5;8.3;15.9;0.1;140.4;o3;15/06/2023;15/06/2023
36175;4;17.3;9.7;15.5;0.1;154.4;o3;15/06/2023;15/06/2023
28289;4;22.3;12.3;19.9;0.6;172.3;o3;15/06/2023;15/06/2023
18162;4;15.7;8.6;16.5;0.2;143.7;o3;15/06/2023;15/06/2023
41084;4;16.9;10.5;16.9;0.1;159.9;o3;15/06/2023;15/06/2023
18174;4;16.5;9.5;20.1;0.3;148.9;o3;15/06/2023;15/06/2023
37258;4;18.5;10.6;16.5;0.4;146.4;o3;15/06/2023;15/06/2023
37194;4;17.7;10.3;22.2;0.2;144.1;o3;15/06/2023;15/06/2023
41139;4;16;9.4;16.7;0.2;147.8;o3;15/06/2023;15/06/2023
37140;4;15.9;9.7;17.3;0.2;145.2;o3;15/06/2023;15/06/2023
37109;4;18.9;10.9;30.2;0.4;149;o3;15/06/2023;15/06/2023
37117;4;18.2;10.6;16.1;0.4;145.7;o3;15/06/2023;15/06/2023
36237;4;16.9;9.6;15.6;0.1;154.8;o3;15/06/2023;15/06/2023
37044;4;16.4;9.5;15.8;0.2;141.8;o3;15/06/2023;15/06/2023
28257;4;22.2;12.3;21.9;0.6;182.8;o3;15/06/2023;15/06/2023
37133;4;15.7;9.4;15.9;0.2;145.3;o3;15/06/2023;15/06/2023
18130;4;13.8;8.5;16.1;0.1;141;o3;15/06/2023;15/06/2023
45029;4;15.8;8.4;19.4;0.3;160.6;o3;15/06/2023;15/06/2023
45228;4;19.4;10;19;0.5;185.1;o3;15/06/2023;15/06/2023
36068;4;16.1;9.5;16.6;0.1;161.2;o3;15/06/2023;15/06/2023
28329;4;20.2;11.3;18.4;0.3;175.2;o3;15/06/2023;15/06/2023
18185;4;16.6;9.9;16.3;0.2;155.9;o3;15/06/2023;15/06/2023
37270;4;17.6;10.3;22.2;0.2;145;o3;15/06/2023;15/06/2023
36030;4;15.9;9.3;15.9;0.1;146.2;o3;15/06/2023;15/06/2023
41089;4;17.4;10.1;16.9;0.2;148.7;o3;15/06/2023;15/06/2023
45341;4;19;10.6;18.1;0.4;156.8;o3;15/06/2023;15/06/2023
18240;4;14.1;8.2;16.7;0.2;140.2;o3;15/06/2023;15/06/2023
41110;4;16.5;10.2;16.8;0.1;153.5;o3;15/06/2023;15/06/2023
41067;4;16.6;10.2;18.3;0.2;153.3;o3;15/06/2023;15/06/2023
37029;4;17.4;10;18.9;0.2;144.6;o3;15/06/2023;15/06/2023
